micro_agg,neg_corr,precision,accuracy,recall,tau,u,auc,eor,dpr,epsilon,eOdds,f,f1,k
0.0,0.0,0.7861745059207108,0.735,0.8524346633274307,0.1,,0.6557787311378395,0.07617971192245393,0.1405046156509045,,0.3005050190960583,,0.8178120041217298,90.0
1.0,0.0,0.7052620942276114,0.647,0.8510308235739753,0.1,,0.5094149817338633,0.1022139708530269,0.0959065143450953,,0.2282981000950509,,0.7709401670175395,90.0
0.0,1.0,0.7861745059207108,0.735,0.8524346633274307,0.1,,0.6557787311378395,0.07617971192245393,0.1405046156509045,,0.3005050190960583,,0.8178120041217298,90.0
1.0,1.0,0.7052620942276114,0.647,0.8510308235739753,0.1,,0.5094149817338633,0.1022139708530269,0.0959065143450953,,0.2282981000950509,,0.7709401670175395,90.0
0.0,0.0,0.7905438685541332,0.7440000000000001,0.8627252834948707,0.1,,0.6642856231424632,0.0621651641839737,0.11600612923005935,,0.2411951849167808,,0.8248689324889368,100.0
1.0,0.0,0.7066204591906451,0.6519999999999999,0.8586047473783506,0.1,,0.5141855847525026,0.14021205836241762,0.14158789465122315,,0.286642734947893,,0.7747464827010971,100.0
0.0,1.0,0.7905438685541332,0.7440000000000001,0.8627252834948707,0.1,,0.6642856231424632,0.0621651641839737,0.11600612923005935,,0.2411951849167808,,0.8248689324889368,100.0
1.0,1.0,0.7066204591906451,0.6519999999999999,0.8586047473783506,0.1,,0.5141855847525026,0.14021205836241762,0.14158789465122315,,0.286642734947893,,0.7747464827010971,100.0
0.0,0.0,0.7890874167368084,0.748,0.8721315578013265,0.2,3.0,0.6642420010257849,0.058625204691914234,0.09490681572080953,,0.19560866758868986,7.0,0.8283028003720574,
1.0,0.0,0.7243299288496712,0.7060000000000001,0.9371416251560668,0.2,3.0,0.550884897009497,0.09350917805056484,0.13986746367263456,,0.3185352899652217,7.0,0.8166580128302308,
0.0,1.0,0.8014230662283351,0.75,0.8537083905655555,0.2,3.0,0.6801705871293997,0.04386406010472836,0.08792313084594394,,0.15935608906424958,7.0,0.8263052408943705,
1.0,1.0,0.7420538982979442,0.7020000000000001,0.8826161515306975,0.2,3.0,0.5816848513634751,0.0906752298658368,0.12294430748009973,,0.26981728877569755,7.0,0.8058359874157788,
0.0,0.0,0.793354751337629,0.747,0.8623752705314278,0.2,6.0,0.6690212330702198,0.07113892303541232,0.11218768573680228,,0.2355571891564648,14.0,0.8262413677363001,
1.0,0.0,0.7121561215217289,0.6940000000000001,0.9420180311380064,0.2,6.0,0.526547080253286,0.07314341318734094,0.0719821204109439,,0.16531438114778255,14.0,0.8109183607850629,
0.0,1.0,0.7909313989818247,0.7440000000000001,0.860916303966078,0.2,6.0,0.6648454221039289,0.056367681205346964,0.09884577239488893,,0.18441806684087192,14.0,0.824203748856068,
1.0,1.0,0.7118542103288672,0.684,0.9192318102666792,0.2,6.0,0.5252104669927636,0.08733546949704434,0.08728671071553422,,0.19736358031462886,14.0,0.8021678001987615,
0.0,0.0,0.7915921449150216,0.7490000000000001,0.8694613275668995,0.2,9.4,0.6685355607163508,0.0558857495484635,0.11373986173669193,,0.2316774479253012,20.6,0.8285630217613679,
1.0,0.0,0.7157853670665614,0.696,0.9380846466864152,0.2,9.4,0.5338644760618946,0.06518656783111483,0.08489770750240891,,0.2078738039394036,20.6,0.8116893111754585,
0.0,1.0,0.7915921449150216,0.7490000000000001,0.8694613275668995,0.2,9.4,0.6685355607163508,0.0558857495484635,0.11373986173669193,,0.2316774479253012,20.6,0.8285630217613679,
1.0,1.0,0.7157853670665614,0.696,0.9380846466864152,0.2,9.4,0.5338644760618946,0.06518656783111483,0.08489770750240891,,0.2078738039394036,20.6,0.8116893111754585,
0.0,0.0,0.7903098424032948,0.746,0.8668443485823877,0.2,12.6,0.6648808669603596,0.06946407368488097,0.11810948022883767,,0.25469315061674425,27.4,0.8267185137130599,
1.0,0.0,0.7121954924285782,0.6900000000000001,0.9339247789319228,0.2,12.6,0.526823062985881,0.05470343093568748,0.05092799627643803,,0.10648400850573872,27.4,0.8079108118991505,
0.0,1.0,0.7903098424032948,0.746,0.8668443485823877,0.2,12.6,0.6648808669603596,0.06946407368488097,0.11810948022883767,,0.25469315061674425,27.4,0.8267185137130599,
1.0,1.0,0.7121954924285782,0.6900000000000001,0.9339247789319228,0.2,12.6,0.526823062985881,0.05470343093568748,0.05092799627643803,,0.10648400850573872,27.4,0.8079108118991505,
0.0,0.0,0.7925036346063541,0.75,0.8694542666276843,0.2,15.6,0.6700754303494654,0.0620961958383537,0.1218989772411074,,0.24785865444910954,34.4,0.8289847488992994,
1.0,0.0,0.7041179260414593,0.6729999999999999,0.9197852481533988,0.2,15.6,0.5098868363742257,0.05333964040126786,0.04809280535001596,,0.11415553148031685,34.4,0.7959715416589128,
0.0,1.0,0.7925036346063541,0.75,0.8694542666276843,0.2,15.6,0.6700754303494654,0.0620961958383537,0.1218989772411074,,0.24785865444910954,34.4,0.8289847488992994,
1.0,1.0,0.7041179260414593,0.6729999999999999,0.9197852481533988,0.2,15.6,0.5098868363742257,0.05333964040126786,0.04809280535001596,,0.11415553148031685,34.4,0.7959715416589128,
0.0,0.0,0.7899604726944564,0.7440000000000001,0.8621579627719335,0.2,18.6,0.664209975107651,0.06385589318354082,0.1158113244825969,,0.2377256696384566,41.4,0.8243322177788824,
1.0,0.0,0.7157307993730407,0.6859999999999999,0.9137395763804228,0.2,18.6,0.5315202262924583,0.10371913876441012,0.0717907136411969,,0.16478922255895204,41.4,0.8020720389385131,
0.0,1.0,0.7899604726944564,0.7440000000000001,0.8621579627719335,0.2,18.6,0.664209975107651,0.06385589318354082,0.1158113244825969,,0.2377256696384566,41.4,0.8243322177788824,
1.0,1.0,0.7157307993730407,0.6859999999999999,0.9137395763804228,0.2,18.6,0.5315202262924583,0.10371913876441012,0.0717907136411969,,0.16478922255895204,41.4,0.8020720389385131,
0.0,0.0,0.7926791331782007,0.747,0.8639700130737703,0.2,21.6,0.6684493335919027,0.07096055258097432,0.12536986915796522,,0.25161790608662504,48.4,0.8265778646698079,
1.0,0.0,0.7065765397464163,0.6729999999999999,0.9074010962843646,0.2,21.6,0.5139129683217161,0.061154327807052815,0.039341586322627874,,0.1120174089332918,48.4,0.7943927416091066,
0.0,1.0,0.7926791331782007,0.747,0.8639700130737703,0.2,21.6,0.6684493335919027,0.07096055258097432,0.12536986915796522,,0.25161790608662504,48.4,0.8265778646698079,
1.0,1.0,0.7065765397464163,0.6729999999999999,0.9074010962843646,0.2,21.6,0.5139129683217161,0.061154327807052815,0.039341586322627874,,0.1120174089332918,48.4,0.7943927416091066,
0.0,0.0,0.7807483547062708,0.7390000000000001,0.8712328510196988,0.2,24.8,0.650694578657823,0.06916795959847541,0.11306438876065487,,0.21850162099096035,55.2,0.8233322246480308,
1.0,0.0,0.7156404102261413,0.6869999999999999,0.914973420344699,0.2,24.8,0.5342718522585287,0.03408353063426377,0.06198528239636065,,0.14949128690889313,55.2,0.8028340318493653,
0.0,1.0,0.7807483547062708,0.7390000000000001,0.8712328510196988,0.2,24.8,0.650694578657823,0.06916795959847541,0.11306438876065487,,0.21850162099096035,55.2,0.8233322246480308,
1.0,1.0,0.7156404102261413,0.6869999999999999,0.914973420344699,0.2,24.8,0.5342718522585287,0.03408353063426377,0.06198528239636065,,0.14949128690889313,55.2,0.8028340318493653,
0.0,0.0,0.7931718503119619,0.755,0.8782177931990651,0.2,28.0,0.6720883751697018,0.04756321179453375,0.10444379452204222,,0.2135773595114679,62.0,0.8333795454770234,
1.0,0.0,0.698186282274632,0.645,0.8680700099478335,0.2,28.0,0.4978509790327445,0.05927535678035122,0.04719960470741029,,0.13326607682370284,62.0,0.7715333467866687,
0.0,1.0,0.7931718503119619,0.755,0.8782177931990651,0.2,28.0,0.6720883751697018,0.04756321179453375,0.10444379452204222,,0.2135773595114679,62.0,0.8333795454770234,
1.0,1.0,0.698186282274632,0.645,0.8680700099478335,0.2,28.0,0.4978509790327445,0.05927535678035122,0.04719960470741029,,0.13326607682370284,62.0,0.7715333467866687,
0.0,0.0,0.7847805962707618,0.743,0.8712227193074394,0.2,31.2,0.6574126766435013,0.05386303060933588,0.11131076347761784,,0.22602459509288175,68.8,0.8255070336228503,
1.0,0.0,0.6997243783196381,0.6449999999999999,0.8630889770280433,0.2,31.2,0.4992828766963765,0.08059134375110774,0.09118137981875296,,0.20621971648474366,68.8,0.7721716434512482,
0.0,1.0,0.7847805962707618,0.743,0.8712227193074394,0.2,31.2,0.6574126766435013,0.05386303060933588,0.11131076347761784,,0.22602459509288175,68.8,0.8255070336228503,
1.0,1.0,0.6997243783196381,0.6449999999999999,0.8630889770280433,0.2,31.2,0.4992828766963765,0.08059134375110774,0.09118137981875296,,0.20621971648474366,68.8,0.7721716434512482,
0.0,0.0,0.7799551616721809,0.7369999999999999,0.8679113778577037,0.2,,0.6487646947472177,0.0673207261872488,0.09915036935660708,,0.19227214819749436,,0.8213422046235964,10.0
1.0,0.0,0.7289170350866442,0.7040000000000001,0.9201135634390452,0.2,,0.5602157710563515,0.11651018265376578,0.15864147057999226,,0.3430083703593838,,0.8126430626018655,10.0
0.0,1.0,0.8074961545990995,0.741,0.8267337823649366,0.2,,0.6829847111734226,0.046618688215744115,0.07917621342826775,,0.12646523091058398,,0.8166792187770205,10.0
1.0,1.0,0.7707806863667719,0.6489999999999999,0.7302025790815998,0.2,,0.6008032113646544,0.06279289218806712,0.06570060047363263,,0.21158380827000486,,0.7344011257867974,10.0
0.0,0.0,0.7885700423827198,0.7470000000000001,0.8708437086847713,0.2,,0.6640752361237715,0.0653519974842482,0.116229389091994,,0.2631086772068722,,0.8274543037986142,20.0
1.0,0.0,0.7150697256316373,0.6689999999999999,0.8726629854165863,0.2,,0.5316917867695736,0.0967866574430042,0.13169263557420602,,0.2968511735291921,,0.78478092049637,20.0
0.0,1.0,0.8022262917716987,0.738,0.8293279052363116,0.2,,0.6757686755366911,0.06306082517543468,0.10550803784851924,,0.20631148627439294,,0.8149663336748606,20.0
1.0,1.0,0.7273542171121105,0.623,0.7406299681706099,0.2,,0.5408356856621663,0.07981884133481773,0.11213933074474676,,0.27297779197054856,,0.7323750013144933,20.0
0.0,0.0,0.7912797650892889,0.7470000000000001,0.8668530828170941,0.2,,0.6665236521568089,0.06009775570147088,0.10490398413242304,,0.2240297372185917,,0.8271517832067229,30.0
1.0,0.0,0.7089409112653962,0.6910000000000001,0.9468564661838016,0.2,,0.5188815520134715,0.03571648835227317,0.04655711326744216,,0.12116231011388442,,0.8104915537994424,30.0
0.0,1.0,0.7932815282850819,0.7430000000000001,0.8549083273113082,0.2,,0.6659142898352339,0.05469011896256477,0.11638221178712133,,0.2481474241226563,,0.8225363905906715,30.0
1.0,1.0,0.7205593474730306,0.6519999999999999,0.8300858161544727,0.2,,0.5298612662095333,0.05769950018048624,0.06078553190762555,,0.1630075370984303,,0.7610225113230298,30.0
0.0,0.0,0.7946919846260501,0.7490000000000001,0.8636169293372831,0.2,,0.6717350260067889,0.058814269516530175,0.10535349929353437,,0.2319420346102396,,0.8275047187686224,40.0
1.0,0.0,0.7166403947317429,0.682,0.9046865880769422,0.2,,0.5348351490929367,0.15914416423254554,0.1516440901218145,,0.29480327092880404,,0.7980733305665082,40.0
0.0,1.0,0.7976002620309718,0.75,0.8607800499046588,0.2,,0.6754013320531886,0.06273583814398112,0.11725826119829633,,0.2409056200444132,,0.8276499093312358,40.0
1.0,1.0,0.7324586288416077,0.6709999999999999,0.8479489994244599,0.2,,0.555618897139577,0.13742470721897093,0.1252552012329256,,0.27000258142223216,,0.7787559739942497,40.0
0.0,0.0,0.7906527057507617,0.743,0.8593835469083567,0.2,,0.6644894338425293,0.06515705553476453,0.12041713382978556,,0.2628636099441053,,0.8233806007535028,50.0
1.0,0.0,0.7164900760798163,0.6859999999999999,0.9143905434900532,0.2,,0.5342382157307988,0.1533140840376076,0.15711137146028342,,0.3066416398109838,,0.8026874961419661,50.0
0.0,1.0,0.7906527057507617,0.743,0.8593835469083567,0.2,,0.6644894338425293,0.06515705553476453,0.12041713382978556,,0.2628636099441053,,0.8233806007535028,50.0
1.0,1.0,0.7164900760798163,0.6859999999999999,0.9143905434900532,0.2,,0.5342382157307988,0.1533140840376076,0.15711137146028342,,0.3066416398109838,,0.8026874961419661,50.0
0.0,0.0,0.7979604299524321,0.75,0.8592951564531284,0.2,,0.6763640727953228,0.0660644964527201,0.13736714854284915,,0.2950138637767005,,0.8273002472643775,60.0
1.0,0.0,0.7185124480039734,0.701,0.9412170926215024,0.2,,0.5405246437894593,0.08734831985909737,0.0835459942353862,,0.1945136231544316,,0.8147280522454243,60.0
0.0,1.0,0.7979604299524321,0.75,0.8592951564531284,0.2,,0.6763640727953228,0.0660644964527201,0.13736714854284915,,0.2950138637767005,,0.8273002472643775,60.0
1.0,1.0,0.7185124480039734,0.701,0.9412170926215024,0.2,,0.5405246437894593,0.08734831985909737,0.0835459942353862,,0.1945136231544316,,0.8147280522454243,60.0
0.0,0.0,0.7863225240196813,0.74,0.8627542811540959,0.2,,0.6580382111870182,0.057164726323906186,0.11382890361322348,,0.2337430096049759,,0.8225942827475347,70.0
1.0,0.0,0.7157767600256397,0.698,0.9443146751692144,0.2,,0.5339018890951591,0.08306361053320573,0.10456540771063713,,0.22069056079173494,,0.8137759521365068,70.0
0.0,1.0,0.7863225240196813,0.74,0.8627542811540959,0.2,,0.6580382111870182,0.057164726323906186,0.11382890361322348,,0.2337430096049759,,0.8225942827475347,70.0
1.0,1.0,0.7157767600256397,0.698,0.9443146751692144,0.2,,0.5339018890951591,0.08306361053320573,0.10456540771063713,,0.22069056079173494,,0.8137759521365068,70.0
0.0,0.0,0.7932489292887238,0.746,0.8611955972101935,0.2,,0.6684313964096027,0.06944771758931463,0.12078761756226775,,0.2614643715719129,,0.8255270046850527,80.0
1.0,0.0,0.7075488655002734,0.687,0.9410174555979091,0.2,,0.5165409319553682,0.035221329455572103,0.023475003372318427,,0.08696894172950016,,0.8076508284649396,80.0
0.0,1.0,0.7932489292887238,0.746,0.8611955972101935,0.2,,0.6684313964096027,0.06944771758931463,0.12078761756226775,,0.2614643715719129,,0.8255270046850527,80.0
1.0,1.0,0.7075488655002734,0.687,0.9410174555979091,0.2,,0.5165409319553682,0.035221329455572103,0.023475003372318427,,0.08696894172950016,,0.8076508284649396,80.0
0.0,0.0,0.7861745059207108,0.735,0.8524346633274307,0.2,,0.6557787311378395,0.07617971192245393,0.1405046156509045,,0.3005050190960583,,0.8178120041217298,90.0
1.0,0.0,0.7052620942276114,0.647,0.8510308235739753,0.2,,0.5094149817338633,0.1022139708530269,0.0959065143450953,,0.2282981000950509,,0.7709401670175395,90.0
0.0,1.0,0.7861745059207108,0.735,0.8524346633274307,0.2,,0.6557787311378395,0.07617971192245393,0.1405046156509045,,0.3005050190960583,,0.8178120041217298,90.0
1.0,1.0,0.7052620942276114,0.647,0.8510308235739753,0.2,,0.5094149817338633,0.1022139708530269,0.0959065143450953,,0.2282981000950509,,0.7709401670175395,90.0
0.0,0.0,0.7905438685541332,0.7440000000000001,0.8627252834948707,0.2,,0.6642856231424632,0.0621651641839737,0.11600612923005935,,0.2411951849167808,,0.8248689324889368,100.0
1.0,0.0,0.7066204591906451,0.6519999999999999,0.8586047473783506,0.2,,0.5141855847525026,0.14021205836241762,0.14158789465122315,,0.286642734947893,,0.7747464827010971,100.0
0.0,1.0,0.7905438685541332,0.7440000000000001,0.8627252834948707,0.2,,0.6642856231424632,0.0621651641839737,0.11600612923005935,,0.2411951849167808,,0.8248689324889368,100.0
1.0,1.0,0.7066204591906451,0.6519999999999999,0.8586047473783506,0.2,,0.5141855847525026,0.14021205836241762,0.14158789465122315,,0.286642734947893,,0.7747464827010971,100.0
0.0,0.0,0.7890874167368084,0.748,0.8721315578013265,0.3,3.0,0.6642420010257849,0.058625204691914234,0.09490681572080953,,0.19560866758868986,7.0,0.8283028003720574,
1.0,0.0,0.7243299288496712,0.7060000000000001,0.9371416251560668,0.3,3.0,0.550884897009497,0.09350917805056484,0.13986746367263456,,0.3185352899652217,7.0,0.8166580128302308,
0.0,1.0,0.8014230662283351,0.75,0.8537083905655555,0.3,3.0,0.6801705871293997,0.04386406010472836,0.08792313084594394,,0.15935608906424958,7.0,0.8263052408943705,
1.0,1.0,0.7420538982979442,0.7020000000000001,0.8826161515306975,0.3,3.0,0.5816848513634751,0.0906752298658368,0.12294430748009973,,0.26981728877569755,7.0,0.8058359874157788,
0.0,0.0,0.7921753427261153,0.745,0.8610421504972997,0.3,6.0,0.6668056385645817,0.05858133594893924,0.10730748465394202,,0.2088917635813483,14.0,0.8250011716849424,
1.0,0.0,0.7135617125601125,0.6950000000000001,0.9408454187559876,0.3,6.0,0.5294071017458923,0.08002938220077074,0.08251178682296327,,0.17797239819332236,14.0,0.8114778440148109,
0.0,1.0,0.7996515723459496,0.745,0.8482255344891945,0.3,6.0,0.6753926927327191,0.07508701176088288,0.108928897788248,,0.2087435497672661,14.0,0.8230382836407075,
1.0,1.0,0.7149070710515675,0.6890000000000001,0.924179818585348,0.3,6.0,0.5318838134237904,0.05394948882208652,0.07839072731310444,,0.20030545558052998,14.0,0.8056224044430331,
0.0,0.0,0.7915921449150216,0.7490000000000001,0.8694613275668995,0.3,9.4,0.6685355607163508,0.0558857495484635,0.11373986173669193,,0.2316774479253012,20.6,0.8285630217613679,
1.0,0.0,0.7157853670665614,0.696,0.9380846466864152,0.3,9.4,0.5338644760618946,0.06518656783111483,0.08489770750240891,,0.2078738039394036,20.6,0.8116893111754585,
0.0,1.0,0.7915921449150216,0.7490000000000001,0.8694613275668995,0.3,9.4,0.6685355607163508,0.0558857495484635,0.11373986173669193,,0.2316774479253012,20.6,0.8285630217613679,
1.0,1.0,0.7157853670665614,0.696,0.9380846466864152,0.3,9.4,0.5338644760618946,0.06518656783111483,0.08489770750240891,,0.2078738039394036,20.6,0.8116893111754585,
0.0,0.0,0.7903098424032948,0.746,0.8668443485823877,0.3,12.6,0.6648808669603596,0.06946407368488097,0.11810948022883767,,0.25469315061674425,27.4,0.8267185137130599,
1.0,0.0,0.7121954924285782,0.6900000000000001,0.9339247789319228,0.3,12.6,0.526823062985881,0.05470343093568748,0.05092799627643803,,0.10648400850573872,27.4,0.8079108118991505,
0.0,1.0,0.7903098424032948,0.746,0.8668443485823877,0.3,12.6,0.6648808669603596,0.06946407368488097,0.11810948022883767,,0.25469315061674425,27.4,0.8267185137130599,
1.0,1.0,0.7121954924285782,0.6900000000000001,0.9339247789319228,0.3,12.6,0.526823062985881,0.05470343093568748,0.05092799627643803,,0.10648400850573872,27.4,0.8079108118991505,
0.0,0.0,0.7925036346063541,0.75,0.8694542666276843,0.3,15.6,0.6700754303494654,0.0620961958383537,0.1218989772411074,,0.24785865444910954,34.4,0.8289847488992994,
1.0,0.0,0.7041179260414593,0.6729999999999999,0.9197852481533988,0.3,15.6,0.5098868363742257,0.05333964040126786,0.04809280535001596,,0.11415553148031685,34.4,0.7959715416589128,
0.0,1.0,0.7925036346063541,0.75,0.8694542666276843,0.3,15.6,0.6700754303494654,0.0620961958383537,0.1218989772411074,,0.24785865444910954,34.4,0.8289847488992994,
1.0,1.0,0.7041179260414593,0.6729999999999999,0.9197852481533988,0.3,15.6,0.5098868363742257,0.05333964040126786,0.04809280535001596,,0.11415553148031685,34.4,0.7959715416589128,
0.0,0.0,0.7899604726944564,0.7440000000000001,0.8621579627719335,0.3,18.6,0.664209975107651,0.06385589318354082,0.1158113244825969,,0.2377256696384566,41.4,0.8243322177788824,
1.0,0.0,0.7157307993730407,0.6859999999999999,0.9137395763804228,0.3,18.6,0.5315202262924583,0.10371913876441012,0.0717907136411969,,0.16478922255895204,41.4,0.8020720389385131,
0.0,1.0,0.7899604726944564,0.7440000000000001,0.8621579627719335,0.3,18.6,0.664209975107651,0.06385589318354082,0.1158113244825969,,0.2377256696384566,41.4,0.8243322177788824,
1.0,1.0,0.7157307993730407,0.6859999999999999,0.9137395763804228,0.3,18.6,0.5315202262924583,0.10371913876441012,0.0717907136411969,,0.16478922255895204,41.4,0.8020720389385131,
0.0,0.0,0.7926791331782007,0.747,0.8639700130737703,0.3,21.6,0.6684493335919027,0.07096055258097432,0.12536986915796522,,0.25161790608662504,48.4,0.8265778646698079,
1.0,0.0,0.7065765397464163,0.6729999999999999,0.9074010962843646,0.3,21.6,0.5139129683217161,0.061154327807052815,0.039341586322627874,,0.1120174089332918,48.4,0.7943927416091066,
